Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-Bisection-1,4.561571e-1,4.276276e-7,5.366553e-1,4.617767e-1,9.121408e-8,1.601001e0,79.1,2290.2,1654.0,2402.5,2516.9,1867.7,2631.5,0.057,0.150,20
SparseRosenbrock_4D,SparseRosenbrock,4,Trust Region-Adaptive,8.305890e0,NaN,8.305890e0,2.622776e-1,7.780370e0,8.816917e0,317.6,954.8,NaN,954.8,637.2,NaN,637.2,0.006,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Trust Region-Precise,2.158631e1,NaN,2.158631e1,2.751902e1,7.750637e0,1.097544e2,578.8,1739.2,NaN,1739.2,1160.1,NaN,1160.1,0.011,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,GD,1.877476e0,NaN,1.877476e0,2.480100e0,9.096870e-1,9.495342e0,507.1,510.1,NaN,510.1,1016.7,NaN,1016.7,0.013,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-MoreThuente,7.679098e0,NaN,7.679098e0,8.026096e0,2.905648e-4,2.323763e1,360.8,2749.9,NaN,2749.9,2027.7,NaN,2027.7,0.052,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Precise,1.038938e2,NaN,1.038938e2,6.986341e1,1.179276e0,2.429721e2,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS,2.801146e2,NaN,2.801146e2,3.249121e2,2.701379e1,1.315169e3,13.8,136.4,NaN,136.4,43.7,NaN,43.7,0.002,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-Fast,1.895737e0,NaN,1.895737e0,5.637190e0,5.266283e-2,2.628291e1,101.5,206.0,NaN,206.0,205.0,NaN,205.0,0.005,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-Conservative,1.051216e7,NaN,1.051216e7,4.582139e7,2.962709e-2,2.102430e8,241.4,3686.9,NaN,3686.9,974.5,NaN,974.5,0.039,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-Bisection-2,3.205733e0,NaN,3.205733e0,5.761168e0,3.421925e-1,1.608168e1,41.1,842.9,NaN,842.9,423.4,NaN,423.4,0.022,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-Limited,1.275584e0,NaN,1.275584e0,3.172286e0,3.168393e-1,1.507348e1,334.6,3999.6,NaN,3999.6,1009.0,NaN,1009.0,0.051,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-AMSGrad,5.733268e0,NaN,5.733268e0,9.360482e-1,4.138539e0,7.623508e0,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.060,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-WeightDecay,3.265393e0,NaN,3.265393e0,7.741520e0,1.063846e-2,2.188422e1,1073.5,2150.9,NaN,2150.9,2150.8,NaN,2150.8,0.049,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Standard,2.049200e1,NaN,2.049200e1,3.965872e-1,1.945284e1,2.113012e1,145.9,439.7,NaN,439.7,293.8,NaN,293.8,0.003,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD-Nesterov,7.896172e-1,NaN,7.896172e-1,5.918117e-1,5.838250e-2,2.477703e0,97.3,100.3,NaN,100.3,196.6,NaN,196.6,0.003,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-CubicQuadraticInterpolation,1.417493e-1,3.586612e-7,3.149980e-1,1.612488e-1,1.891252e-8,3.940173e-1,141.2,1670.9,1272.4,2158.0,2197.7,1659.5,2855.3,0.073,0.550,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam,4.907809e0,NaN,4.907809e0,1.164288e0,3.137184e0,7.198862e0,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.054,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD-AdaptiveMomentum,1.313251e1,NaN,1.313251e1,1.435742e1,5.080148e-2,3.274902e1,40.6,43.6,NaN,43.6,83.3,NaN,83.3,0.002,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-GoldenSection,5.843785e-1,5.686660e-7,6.151352e-1,5.217223e-1,5.686660e-7,2.381353e0,89.3,4401.4,2918.0,4479.5,542.9,380.0,551.4,0.085,0.050,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD,3.267164e0,NaN,3.267164e0,5.802941e0,1.196372e0,2.108132e1,385.9,388.9,NaN,388.9,773.9,NaN,773.9,0.011,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-Aggressive,1.807551e2,NaN,1.807551e2,7.466635e1,8.086768e1,4.011532e2,384.0,3852.0,NaN,3852.0,1157.0,NaN,1157.0,0.029,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Adaptive,2.923942e1,NaN,2.923942e1,2.808340e1,2.021467e1,1.476411e2,712.3,2139.5,NaN,2139.5,1427.0,NaN,1427.0,0.014,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Conservative,1.557494e2,NaN,1.557494e2,4.851037e1,6.913732e1,2.679485e2,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.020,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD-WeightDecay,4.840328e0,NaN,4.840328e0,9.198647e0,1.177304e-1,2.469807e1,124.2,127.2,NaN,127.2,250.4,NaN,250.4,0.004,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Aggressive,2.107953e1,NaN,2.107953e1,8.103233e-1,1.973933e1,2.262149e1,40.0,122.0,NaN,122.0,82.0,NaN,82.0,0.001,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD-Momentum,3.154217e1,NaN,3.154217e1,1.327635e1,3.123359e-1,4.416553e1,18.1,21.1,NaN,21.1,38.2,NaN,38.2,0.001,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-StrongWolfe,5.369326e-1,3.917676e-7,9.762407e-1,7.633055e-1,1.899511e-9,3.157086e0,110.5,2419.7,1904.6,2841.2,1873.5,1496.8,2181.7,0.076,0.450,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-Robust,1.190492e1,NaN,1.190492e1,2.300504e0,9.151508e0,2.074649e1,1188.4,2380.8,NaN,2380.8,2380.7,NaN,2380.7,0.058,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-Bisection-1,6.703497e-1,4.527383e-7,8.379370e-1,9.087150e-1,1.264162e-7,3.849738e0,85.7,2281.2,1984.5,2355.4,2583.2,2207.5,2677.1,0.067,0.200,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-Bisection-2,1.581734e-7,1.581734e-7,NaN,2.155404e-7,1.830262e-9,7.771341e-7,3.0,37.5,37.5,NaN,70.5,70.5,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam,3.668547e-3,NaN,3.668547e-3,1.539250e-3,5.909574e-4,5.759947e-3,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.052,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Conservative,4.055158e0,NaN,4.055158e0,2.023183e0,8.954598e-3,5.153386e0,578.1,1737.1,NaN,1737.1,1158.2,NaN,1158.2,0.012,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-WeightDecay,9.851603e-7,9.851603e-7,NaN,7.958844e-9,9.729033e-7,9.987285e-7,862.4,1727.8,1727.8,NaN,1727.8,1727.8,NaN,0.038,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD,9.769090e-7,9.769090e-7,NaN,1.244729e-8,9.586952e-7,9.964694e-7,349.9,352.9,352.9,NaN,702.9,702.9,NaN,0.010,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-CubicQuadraticInterpolation,4.307703e-7,4.307703e-7,NaN,3.851880e-8,3.598828e-7,4.918556e-7,6.0,57.0,57.0,NaN,57.0,57.0,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Adaptive,1.225668e3,NaN,1.225668e3,4.085802e2,5.858427e-2,1.370344e3,29.1,90.2,NaN,90.2,60.2,NaN,60.2,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-StrongWolfe,2.217131e-7,2.217131e-7,NaN,1.259310e-7,3.995844e-8,4.522647e-7,3.0,29.1,29.1,NaN,29.0,29.0,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-Robust,6.929282e-2,NaN,6.929282e-2,2.464414e-2,2.834390e-2,1.110214e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.058,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-Bisection-1,1.790941e-7,1.790941e-7,NaN,1.997674e-7,4.948484e-9,7.402162e-7,3.0,38.0,38.0,NaN,81.0,81.0,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-Limited,4.565131e-7,4.565131e-7,NaN,2.766182e-7,4.258324e-9,9.933464e-7,22.4,117.5,117.5,NaN,70.2,70.2,NaN,0.003,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-AMSGrad,1.945615e-1,NaN,1.945615e-1,5.555167e-2,1.193471e-1,3.193107e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.058,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Standard,1.806193e2,NaN,1.806193e2,7.080211e0,1.674554e2,1.902208e2,12.6,40.6,NaN,40.6,27.1,NaN,27.1,0.000,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Precise,4.915659e-1,NaN,4.915659e-1,5.288498e-1,3.140007e-2,1.487331e0,101.2,306.4,NaN,306.4,204.3,NaN,204.3,0.002,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-MoreThuente,8.808128e-8,8.808128e-8,NaN,1.357386e-7,1.120588e-8,6.563740e-7,3.0,23.6,23.6,NaN,17.8,17.8,NaN,0.000,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-Momentum,5.025112e-1,NaN,5.025112e-1,4.959361e-2,4.062360e-1,6.065654e-1,19.0,22.0,NaN,22.0,40.0,NaN,40.0,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-Conservative,2.841098e-7,2.841098e-7,NaN,3.619050e-7,1.153348e-10,9.312420e-7,62.4,314.8,314.8,NaN,252.4,252.4,NaN,0.008,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-Nesterov,3.193084e-1,NaN,3.193084e-1,3.401748e-2,2.732526e-1,3.984224e-1,19.0,22.0,NaN,22.0,40.0,NaN,40.0,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-WeightDecay,9.205022e-7,9.205022e-7,NaN,4.760754e-8,8.416488e-7,9.963219e-7,96.8,99.8,99.8,NaN,196.5,196.5,NaN,0.003,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Aggressive,1.817085e4,NaN,1.817085e4,7.172811e2,1.512446e4,1.863527e4,8.0,27.0,NaN,27.0,18.0,NaN,18.0,0.000,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-AdaptiveMomentum,9.747010e-1,NaN,9.747010e-1,6.240505e-2,8.628969e-1,1.094222e0,16.4,19.4,NaN,19.4,34.8,NaN,34.8,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-Aggressive,2.835641e-7,2.835641e-7,NaN,3.057934e-8,2.361067e-7,3.362919e-7,4.0,31.0,31.0,NaN,15.0,15.0,NaN,0.000,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-Fast,3.555842e-1,NaN,3.555842e-1,1.394514e-2,3.356265e-1,3.821334e-1,17.2,37.5,NaN,37.5,36.5,NaN,36.5,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-GoldenSection,1.090258e-7,1.090258e-7,NaN,1.377449e-7,2.491970e-9,4.805346e-7,3.0,132.7,132.7,NaN,19.7,19.7,NaN,0.002,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS,4.774265e-7,4.774265e-7,NaN,3.204071e-7,1.765556e-8,9.733901e-7,7.0,48.4,48.4,NaN,31.4,31.4,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-MoreThuente,2.203509e-7,2.203509e-7,NaN,2.424749e-7,2.060652e-8,8.820801e-7,3.6,28.2,28.2,NaN,21.0,21.0,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS,1.926573e-3,4.630428e-7,1.926157e-2,8.348607e-3,1.056945e-8,3.831679e-2,10.7,75.7,71.0,117.5,45.8,44.7,56.0,0.002,0.900,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-AdaptiveMomentum,1.567729e0,NaN,1.567729e0,4.228396e-2,1.414167e0,1.638905e0,18.9,21.9,NaN,21.9,39.9,NaN,39.9,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-GoldenSection,3.112955e-7,3.112955e-7,NaN,3.270645e-7,7.737354e-9,9.909174e-7,3.5,156.2,156.2,NaN,23.0,23.0,NaN,0.002,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-Fast,7.281728e-1,NaN,7.281728e-1,2.788872e-2,6.714943e-1,7.714666e-1,17.1,37.3,NaN,37.3,36.3,NaN,36.3,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-WeightDecay,9.827053e-7,9.827053e-7,NaN,7.843889e-9,9.698969e-7,9.980501e-7,764.6,1532.3,1532.3,NaN,1532.3,1532.3,NaN,0.037,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-Robust,1.028475e-1,NaN,1.028475e-1,3.526484e-2,4.232866e-2,1.706558e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.064,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-StrongWolfe,2.187968e-7,2.187968e-7,NaN,1.495306e-7,8.820438e-8,8.118302e-7,5.0,43.1,43.1,NaN,44.1,44.1,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Standard,1.021647e2,NaN,1.021647e2,3.481655e1,2.209026e-1,1.291336e2,18.2,57.5,NaN,57.5,38.4,NaN,38.4,0.000,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Conservative,1.833286e0,NaN,1.833286e0,5.916555e-1,6.043929e-1,3.153727e0,999.0,3002.0,NaN,3002.0,2002.0,NaN,2002.0,0.024,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Aggressive,2.011377e4,NaN,2.011377e4,4.681226e3,8.891399e-1,2.172705e4,9.6,31.6,NaN,31.6,21.1,NaN,21.1,0.000,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-Limited,4.741729e-7,4.741729e-7,NaN,2.739902e-7,5.725982e-8,9.568127e-7,10.5,58.5,58.5,NaN,34.5,34.5,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD,9.801013e-7,9.801013e-7,NaN,1.199590e-8,9.602987e-7,9.997321e-7,357.1,360.1,360.1,NaN,717.3,717.3,NaN,0.010,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-WeightDecay,9.307561e-7,9.307561e-7,NaN,3.384659e-8,8.754158e-7,9.978087e-7,100.2,103.2,103.2,NaN,203.4,203.4,NaN,0.004,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-Bisection-1,5.684951e-7,5.684951e-7,NaN,3.823915e-7,2.292811e-8,9.904535e-7,3.3,55.8,55.8,NaN,94.5,94.5,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-AMSGrad,2.329389e-1,NaN,2.329389e-1,4.063743e-2,1.698496e-1,3.199792e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.064,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-CubicQuadraticInterpolation,2.381262e-8,2.381262e-8,NaN,1.473595e-8,2.258413e-9,4.518643e-8,6.3,60.4,60.4,NaN,61.4,61.4,NaN,0.002,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-Nesterov,6.031064e-1,NaN,6.031064e-1,2.698827e-2,5.684090e-1,7.015034e-1,20.1,23.1,NaN,23.1,42.1,NaN,42.1,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-Aggressive,2.155707e-7,2.155707e-7,NaN,1.667930e-8,1.720037e-7,2.441373e-7,5.0,38.0,38.0,NaN,18.0,18.0,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-Momentum,9.147344e-1,NaN,9.147344e-1,5.537628e-2,8.598126e-1,1.055854e0,20.1,23.1,NaN,23.1,42.3,NaN,42.3,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Adaptive,1.275343e3,NaN,1.275343e3,4.251481e2,5.420404e-2,1.426537e3,53.0,162.1,NaN,162.1,108.1,NaN,108.1,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-Bisection-2,3.813956e-7,3.813956e-7,NaN,3.201302e-7,2.031518e-8,9.463646e-7,3.4,46.4,46.4,NaN,73.7,73.7,NaN,0.001,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-Conservative,2.031263e-7,2.031263e-7,NaN,2.964647e-7,2.801993e-9,9.966950e-7,67.3,339.5,339.5,NaN,272.2,272.2,NaN,0.009,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam,2.031709e-3,NaN,2.031709e-3,8.812356e-4,3.958705e-4,3.780303e-3,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.057,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Precise,1.796208e-1,NaN,1.796208e-1,3.279714e-1,2.311245e-3,1.538103e0,195.5,589.1,NaN,589.1,393.0,NaN,393.0,0.005,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,GD-WeightDecay,3.268587e-1,NaN,3.268587e-1,3.535706e-4,3.258535e-1,3.273073e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.913,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Trust Region-Precise,6.782516e-1,NaN,6.782516e-1,2.079311e-2,6.475647e-1,7.226412e-1,1.1,5.5,NaN,5.5,4.3,NaN,4.3,0.002,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,QQN-StrongWolfe,3.153026e-1,NaN,3.153026e-1,2.431009e-12,3.153026e-1,3.153026e-1,11.1,74.3,NaN,74.3,82.4,NaN,82.4,0.031,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,QQN-Bisection-1,3.153026e-1,NaN,3.153026e-1,2.669636e-12,3.153026e-1,3.153026e-1,9.1,98.5,NaN,98.5,92.5,NaN,92.5,0.037,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,L-BFGS,3.155198e-1,NaN,3.155198e-1,7.167819e-4,3.153026e-1,3.186264e-1,426.7,2673.8,NaN,2673.8,1730.2,NaN,1730.2,0.800,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,L-BFGS-Conservative,3.153026e-1,NaN,3.153026e-1,5.833182e-11,3.153026e-1,3.153026e-1,111.3,559.5,NaN,559.5,447.2,NaN,447.2,0.189,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,QQN-Bisection-2,3.153026e-1,NaN,3.153026e-1,2.842128e-12,3.153026e-1,3.153026e-1,9.1,98.5,NaN,98.5,74.5,NaN,74.5,0.033,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,GD-AdaptiveMomentum,3.153034e-1,NaN,3.153034e-1,4.410961e-9,3.153034e-1,3.153034e-1,424.1,426.1,NaN,426.1,850.2,NaN,850.2,0.235,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Adam-Fast,3.159023e-1,NaN,3.159023e-1,1.087046e-4,3.157296e-1,3.161634e-1,43.9,90.8,NaN,90.8,89.8,NaN,89.8,0.033,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,QQN-GoldenSection,3.153026e-1,NaN,3.153026e-1,2.539253e-12,3.153026e-1,3.153026e-1,10.2,307.2,NaN,307.2,57.9,NaN,57.9,0.069,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,GD-Momentum,3.153164e-1,NaN,3.153164e-1,3.783563e-7,3.153154e-1,3.153170e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.906,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,L-BFGS-Aggressive,3.153323e-1,NaN,3.153323e-1,1.240308e-4,3.153026e-1,3.158728e-1,346.3,1776.5,NaN,1776.5,1030.2,NaN,1030.2,0.515,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,L-BFGS-Limited,3.153176e-1,NaN,3.153176e-1,1.968507e-5,3.153026e-1,3.153829e-1,604.0,3043.5,NaN,3043.5,1816.7,NaN,1816.7,0.895,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,GD-Nesterov,3.153168e-1,NaN,3.153168e-1,3.664364e-7,3.153158e-1,3.153173e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.909,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Trust Region-Conservative,4.241596e-1,NaN,4.241596e-1,2.863091e-3,4.196379e-1,4.283622e-1,28.2,86.6,NaN,86.6,58.4,NaN,58.4,0.025,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Adam-Robust,4.316185e-1,NaN,4.316185e-1,1.217230e-2,4.133264e-1,4.598452e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.901,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Adam-WeightDecay,3.216027e-1,NaN,3.216027e-1,1.089704e-3,3.198480e-1,3.238713e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.899,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Trust Region-Adaptive,6.953786e-1,NaN,6.953786e-1,3.031352e-2,6.365532e-1,7.456195e-1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.002,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Trust Region-Aggressive,6.984424e-1,NaN,6.984424e-1,2.530708e-2,6.530277e-1,7.508506e-1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.002,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Trust Region-Standard,6.975289e-1,NaN,6.975289e-1,3.181723e-2,6.551967e-1,7.747978e-1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.002,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Adam-AMSGrad,4.049764e-1,NaN,4.049764e-1,9.756795e-3,3.874478e-1,4.231978e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.900,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,Adam,4.018789e-1,NaN,4.018789e-1,9.328057e-3,3.915218e-1,4.212700e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,0.892,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,L-BFGS-MoreThuente,3.153153e-1,NaN,3.153153e-1,2.247672e-5,3.153026e-1,3.153817e-1,15.1,106.7,NaN,106.7,76.0,NaN,76.0,0.035,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,GD,3.770346e-1,NaN,3.770346e-1,2.808888e-3,3.723845e-1,3.814355e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,0.906,0.000,20
LogisticRegression_100samples_5features_reg0.01,Regression,5,QQN-CubicQuadraticInterpolation,3.153026e-1,NaN,3.153026e-1,2.747843e-12,3.153026e-1,3.153026e-1,10.1,91.5,NaN,91.5,93.6,NaN,93.6,0.036,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,L-BFGS-Aggressive,3.245637e-1,NaN,3.245637e-1,7.057276e-4,3.233035e-1,3.257765e-1,367.3,3432.2,NaN,3432.2,1106.6,NaN,1106.6,1.407,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,GD,3.971735e-1,NaN,3.971735e-1,3.275525e-3,3.931113e-1,4.047835e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,1.640,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,GD-WeightDecay,3.386952e-1,NaN,3.386952e-1,4.454862e-4,3.378798e-1,3.396224e-1,1665.0,1668.0,NaN,1668.0,3334.0,NaN,3334.0,1.649,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,QQN-Bisection-1,3.232535e-1,NaN,3.232535e-1,1.052044e-12,3.232535e-1,3.232535e-1,10.2,110.7,NaN,110.7,103.5,NaN,103.5,0.072,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,Adam-WeightDecay,3.268170e-1,NaN,3.268170e-1,8.687867e-4,3.254284e-1,3.290791e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,1.618,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,GD-AdaptiveMomentum,3.232543e-1,NaN,3.232543e-1,4.499303e-9,3.232543e-1,3.232543e-1,477.1,479.1,NaN,479.1,956.3,NaN,956.3,0.478,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,Adam-Robust,4.115558e-1,NaN,4.115558e-1,8.605653e-3,3.962158e-1,4.280449e-1,1249.0,2502.0,NaN,2502.0,2502.0,NaN,2502.0,1.621,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,QQN-CubicQuadraticInterpolation,3.232535e-1,NaN,3.232535e-1,1.341011e-12,3.232535e-1,3.232535e-1,11.9,105.4,NaN,105.4,103.4,NaN,103.4,0.072,0.000,20
LogisticRegression_200samples_10features_reg0.01,Regression,10,L-BFGS-Conservative,3.232535e-1,NaN,3.232535e-1,9.680250e-11,3.232535e-1,3.232535e-1,108.5,545.5,NaN,545.5,436.0,NaN,436.0,0.324,0.000,20
