Problem,ProblemFamily,Dimension,Optimizer,MeanFinalValue,MeanFinalValueSuccess,MeanFinalValueFail,StdFinalValue,BestValue,WorstValue,MeanIterations,MeanFunctionEvals,MeanFunctionEvalsSuccess,MeanFunctionEvalsFail,MeanGradientEvals,MeanGradientEvalsSuccess,MeanGradientEvalsFail,MeanTime,SuccessRate,NumRuns
NoisySphere_5D_sigma0.01,NoisySphere,5,Trust Region-Adaptive,4.994190e0,NaN,4.994190e0,5.636252e-1,4.242870e0,6.245086e0,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.000,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,Trust Region-Conservative,5.252789e0,NaN,5.252789e0,5.012266e-1,4.077477e0,5.986615e0,1.4,6.3,NaN,6.3,4.9,NaN,4.9,0.000,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,Adam-AMSGrad,4.843469e0,NaN,4.843469e0,5.896018e-1,3.873844e0,5.974975e0,11.2,25.5,NaN,25.5,24.5,NaN,24.5,0.003,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,GD-Momentum,5.143574e0,8.759379e-1,5.368187e0,1.390216e0,8.759379e-1,7.124158e0,13.3,16.4,48.0,14.7,28.7,92.0,25.4,0.003,0.050,20
NoisySphere_5D_sigma0.01,NoisySphere,5,GD-Nesterov,5.269218e0,2.361668e0,5.422247e0,9.470995e-1,2.361668e0,6.414749e0,11.1,14.1,29.0,13.3,24.2,54.0,22.6,0.002,0.050,20
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-CubicQuadraticInterpolation,4.332735e0,NaN,4.332735e0,1.181519e0,1.721876e0,6.285824e0,1.6,38.8,NaN,38.8,48.0,NaN,48.0,0.005,0.000,40
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-GoldenSection,4.350604e0,NaN,4.350604e0,1.234701e0,4.507911e-1,5.951875e0,0.7,24.0,NaN,24.0,5.3,NaN,5.3,0.001,0.000,60
NoisySphere_5D_sigma0.01,NoisySphere,5,Trust Region-Standard,5.150496e0,NaN,5.150496e0,4.213260e-1,4.268619e0,5.970430e0,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.000,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,GD-WeightDecay,4.737333e0,1.528459e0,4.906221e0,1.296624e0,1.528459e0,6.351590e0,14.7,17.7,30.0,17.1,31.4,56.0,30.1,0.003,0.050,20
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-StrongWolfe,3.964825e0,NaN,3.964825e0,1.037810e0,2.232895e0,5.540460e0,1.4,37.8,NaN,37.8,13.8,NaN,13.8,0.002,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,L-BFGS-Aggressive,4.903851e0,NaN,4.903851e0,4.510562e-1,4.141724e0,5.831472e0,0.6,7.4,NaN,7.4,3.2,NaN,3.2,0.000,0.000,40
NoisySphere_5D_sigma0.01,NoisySphere,5,L-BFGS,1.774013e1,1.314448e1,1.798201e1,7.020719e0,7.792043e0,3.460446e1,5.6,59.0,73.0,58.3,18.8,23.0,18.6,0.002,0.050,20
NoisySphere_5D_sigma0.01,NoisySphere,5,L-BFGS-Conservative,1.971360e0,NaN,1.971360e0,8.533488e-1,4.053598e-1,3.614228e0,42.8,827.2,NaN,827.2,176.9,NaN,176.9,0.027,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-Bisection-1,3.444898e0,NaN,3.444898e0,1.199092e0,4.015539e-1,5.762580e0,4.2,133.2,NaN,133.2,169.7,NaN,169.7,0.021,0.000,40
NoisySphere_5D_sigma0.01,NoisySphere,5,Adam-Fast,5.540881e0,NaN,5.540881e0,1.456510e0,2.649435e0,8.733968e0,9.7,22.4,NaN,22.4,21.4,NaN,21.4,0.002,0.000,40
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-Backtracking,4.534193e0,NaN,4.534193e0,1.344271e0,9.954255e-1,5.711050e0,5.5,202.2,NaN,202.2,35.0,NaN,35.0,0.009,0.000,20
NoisySphere_5D_sigma0.01,NoisySphere,5,QQN-MoreThuente,4.893763e0,NaN,4.893763e0,5.002422e-1,4.109762e0,5.565085e0,0.9,17.9,NaN,17.9,18.4,NaN,18.4,0.002,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,Trust Region-Adaptive,9.809721e0,NaN,9.809721e0,7.419779e-1,8.670165e0,1.105623e1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.001,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-CubicQuadraticInterpolation,1.008384e1,NaN,1.008384e1,8.741147e-1,7.656055e0,1.138575e1,1.2,25.2,NaN,25.2,26.7,NaN,26.7,0.005,0.000,40
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-Bisection-1,8.398150e0,NaN,8.398150e0,1.844702e0,3.788194e0,1.230265e1,4.5,139.5,NaN,139.5,170.5,NaN,170.5,0.038,0.000,40
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-Backtracking,8.963507e0,NaN,8.963507e0,1.757335e0,5.062864e0,1.112622e1,5.8,213.6,NaN,213.6,36.5,NaN,36.5,0.012,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-MoreThuente,9.653629e0,NaN,9.653629e0,8.118011e-1,7.670406e0,1.098035e1,1.1,24.4,NaN,24.4,25.6,NaN,25.6,0.005,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,L-BFGS-Conservative,5.559243e0,NaN,5.559243e0,1.170581e0,3.609377e0,8.491160e0,43.0,829.6,NaN,829.6,176.2,NaN,176.2,0.041,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,Trust Region-Standard,1.008164e1,NaN,1.008164e1,5.440395e-1,8.999154e0,1.128622e1,1.0,5.0,NaN,5.0,4.0,NaN,4.0,0.001,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,GD-WeightDecay,1.009260e1,2.026991e0,1.051711e1,2.181188e0,2.026991e0,1.268606e1,12.1,15.1,47.0,13.4,26.1,90.0,22.7,0.005,0.050,20
NoisySphere_10D_sigma0.01,NoisySphere,10,GD-Nesterov,1.113781e1,NaN,1.113781e1,8.166351e-1,1.009584e1,1.290076e1,8.7,11.7,NaN,11.7,19.4,NaN,19.4,0.003,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,GD,1.021657e1,NaN,1.021657e1,9.449484e-1,7.750908e0,1.183021e1,10.9,13.9,NaN,13.9,23.8,NaN,23.8,0.004,0.000,40
NoisySphere_10D_sigma0.01,NoisySphere,10,Adam-AMSGrad,1.001207e1,NaN,1.001207e1,6.975548e-1,9.062086e0,1.160311e1,13.2,29.3,NaN,29.3,28.3,NaN,28.3,0.005,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,Adam-WeightDecay,9.937221e0,NaN,9.937221e0,6.331826e-1,8.585209e0,1.112716e1,14.2,31.5,NaN,31.5,30.5,NaN,30.5,0.006,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,L-BFGS,3.117716e1,2.606599e1,3.144617e1,1.267123e1,1.368726e1,5.433730e1,6.3,66.5,113.0,64.1,21.1,35.0,20.3,0.005,0.050,20
NoisySphere_10D_sigma0.01,NoisySphere,10,GD-Momentum,1.025597e1,NaN,1.025597e1,1.299374e0,7.580924e0,1.322196e1,10.5,13.5,NaN,13.5,23.0,NaN,23.0,0.004,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-GoldenSection,9.487617e0,NaN,9.487617e0,1.675200e0,2.517601e0,1.108781e1,0.8,29.5,NaN,29.5,5.8,NaN,5.8,0.002,0.000,60
NoisySphere_10D_sigma0.01,NoisySphere,10,Adam,9.913263e0,NaN,9.913263e0,7.602700e-1,8.606129e0,1.125811e1,13.1,29.2,NaN,29.2,28.2,NaN,28.2,0.005,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,QQN-StrongWolfe,7.969812e0,NaN,7.969812e0,2.199938e0,3.701246e0,1.075049e1,1.5,41.5,NaN,41.5,14.4,NaN,14.4,0.004,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,Trust Region-Conservative,1.001516e1,NaN,1.001516e1,6.456331e-1,8.489711e0,1.097694e1,1.4,6.0,NaN,6.0,4.7,NaN,4.7,0.001,0.000,20
NoisySphere_10D_sigma0.01,NoisySphere,10,L-BFGS-Aggressive,1.001311e1,NaN,1.001311e1,6.292555e-1,8.869871e0,1.102910e1,0.8,9.6,NaN,9.6,4.0,NaN,4.0,0.001,0.000,40
NoisySphere_10D_sigma0.01,NoisySphere,10,Adam-Fast,1.136631e1,NaN,1.136631e1,1.560844e0,6.080008e0,1.484865e1,7.9,18.9,NaN,18.9,17.9,NaN,17.9,0.003,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,Trust Region-Conservative,7.837053e1,NaN,7.837053e1,3.976423e1,7.963091e0,1.852701e2,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Aggressive,4.428934e1,NaN,4.428934e1,3.478948e1,1.526354e1,1.503924e2,76.5,774.2,NaN,774.2,234.3,NaN,234.3,0.007,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-Bisection-2,1.363453e0,NaN,1.363453e0,1.314443e0,4.561887e-2,3.967332e0,9.3,150.6,NaN,150.6,108.8,NaN,108.8,0.003,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-WeightDecay,7.409228e0,NaN,7.409228e0,1.634999e0,4.974171e0,9.158176e0,126.7,256.6,NaN,256.6,256.0,NaN,256.0,0.005,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-CubicQuadraticInterpolation,4.731907e0,NaN,4.731907e0,2.290418e0,8.865086e-2,7.638908e0,13.5,393.6,NaN,393.6,643.4,NaN,643.4,0.013,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Nesterov,3.449004e0,NaN,3.449004e0,4.777386e0,9.189027e-2,1.359505e1,55.6,58.6,NaN,58.6,113.2,NaN,113.2,0.002,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-Fast,2.391331e0,NaN,2.391331e0,4.261799e0,1.300456e-3,1.210231e1,117.1,237.2,NaN,237.2,236.2,NaN,236.2,0.005,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-GoldenSection,4.701890e0,NaN,4.701890e0,2.647573e0,2.275610e-3,7.945574e0,17.5,914.0,NaN,914.0,112.2,NaN,112.2,0.014,0.000,60
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-Backtracking,2.137008e0,NaN,2.137008e0,2.144171e0,1.043535e-6,6.657740e0,49.5,705.1,NaN,705.1,304.3,NaN,304.3,0.018,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Trust Region-Adaptive,3.529980e1,NaN,3.529980e1,3.036158e1,7.767016e0,1.068876e2,152.9,462.6,NaN,462.6,309.1,NaN,309.1,0.003,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,GD,3.703677e0,NaN,3.703677e0,3.807000e0,9.481935e-1,1.062745e1,175.4,178.4,NaN,178.4,352.9,NaN,352.9,0.004,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,GD-WeightDecay,5.798338e0,NaN,5.798338e0,5.653047e0,5.290050e-2,1.335455e1,78.5,81.5,NaN,81.5,159.1,NaN,159.1,0.002,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-Bisection-1,4.398820e0,NaN,4.398820e0,2.767809e0,4.389582e-2,7.635779e0,17.6,469.1,NaN,469.1,565.5,NaN,565.5,0.011,0.000,40
SparseRosenbrock_4D,SparseRosenbrock,4,Trust Region-Standard,8.418485e0,NaN,8.418485e0,3.092720e-1,7.829193e0,8.869529e0,67.8,205.6,NaN,205.6,137.7,NaN,137.7,0.001,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Adam-AMSGrad,8.710218e0,NaN,8.710218e0,1.069992e0,7.275610e0,1.146415e1,240.6,485.1,NaN,485.1,485.0,NaN,485.0,0.011,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS,1.390926e2,NaN,1.390926e2,1.940503e2,5.441206e0,8.233481e2,13.5,135.9,NaN,135.9,42.5,NaN,42.5,0.002,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,Adam,8.069359e0,NaN,8.069359e0,7.834547e-1,7.088714e0,1.068328e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,L-BFGS-Conservative,4.817598e0,NaN,4.817598e0,3.024798e0,3.175276e-2,8.478277e0,62.4,712.3,NaN,712.3,257.6,NaN,257.6,0.009,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-MoreThuente,2.434638e1,NaN,2.434638e1,2.457906e1,3.731411e0,9.766321e1,46.4,485.2,NaN,485.2,529.7,NaN,529.7,0.008,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,GD-Momentum,1.211777e1,NaN,1.211777e1,8.132699e0,8.845248e-1,3.791843e1,19.9,22.9,NaN,22.9,41.8,NaN,41.8,0.001,0.000,20
SparseRosenbrock_4D,SparseRosenbrock,4,QQN-StrongWolfe,9.691104e-1,NaN,9.691104e-1,1.431181e0,2.155789e-2,5.825283e0,29.1,578.9,NaN,578.9,448.4,NaN,448.4,0.015,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS,4.475741e2,NaN,4.475741e2,5.282839e2,2.953426e1,1.815459e3,15.6,140.7,NaN,140.7,50.4,NaN,50.4,0.002,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-Fast,1.973238e0,NaN,1.973238e0,6.111293e0,2.692602e-2,2.932540e1,99.8,202.6,NaN,202.6,201.6,NaN,201.6,0.004,0.000,40
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-WeightDecay,1.272918e1,NaN,1.272918e1,9.350355e-1,1.116212e1,1.405003e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Adaptive,1.274007e2,NaN,1.274007e2,5.899938e1,2.012525e1,2.318636e2,191.8,580.2,NaN,580.2,387.5,NaN,387.5,0.004,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-Bisection-1,1.540327e1,NaN,1.540327e1,3.577898e0,4.263747e0,1.927495e1,16.6,451.9,NaN,451.9,579.8,NaN,579.8,0.011,0.000,40
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-Aggressive,1.177044e2,NaN,1.177044e2,7.698876e1,3.900261e1,3.653321e2,76.5,774.4,NaN,774.4,234.4,NaN,234.4,0.007,0.000,40
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Standard,2.667775e1,NaN,2.667775e1,2.161655e1,1.962331e1,1.193093e2,123.7,373.6,NaN,373.6,249.7,NaN,249.7,0.002,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam-AMSGrad,2.117296e1,NaN,2.117296e1,1.631640e0,1.890107e1,2.485529e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-Bisection-2,1.166265e1,NaN,1.166265e1,4.364121e0,2.975944e0,1.683489e1,12.2,231.2,NaN,231.2,138.6,NaN,138.6,0.005,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD,3.981146e0,NaN,3.981146e0,6.457795e0,1.373518e0,2.182921e1,289.9,292.9,NaN,292.9,583.4,NaN,583.4,0.008,0.000,40
SparseRosenbrock_10D,SparseRosenbrock,10,GD-WeightDecay,4.864715e0,NaN,4.864715e0,9.006232e0,1.095718e-1,2.447758e1,127.0,130.1,NaN,130.1,256.1,NaN,256.1,0.004,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,GD-Momentum,2.713901e1,NaN,2.713901e1,1.667423e1,1.781869e-1,4.707709e1,30.9,33.9,NaN,33.9,63.7,NaN,63.7,0.001,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-Backtracking,7.866650e0,NaN,7.866650e0,5.093556e0,2.193121e-1,1.644764e1,49.3,709.5,NaN,709.5,302.8,NaN,302.8,0.019,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-CubicQuadraticInterpolation,1.357018e1,NaN,1.357018e1,3.718489e0,5.028214e0,1.897082e1,13.3,391.0,NaN,391.0,639.8,NaN,639.8,0.014,0.000,40
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-StrongWolfe,3.530728e0,NaN,3.530728e0,2.204628e0,1.981468e-1,8.583828e0,30.6,576.2,NaN,576.2,452.6,NaN,452.6,0.015,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-MoreThuente,5.666263e1,NaN,5.666263e1,5.785664e1,2.070402e1,1.874564e2,47.0,485.2,NaN,485.2,530.2,NaN,530.2,0.008,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Adam,2.035137e1,NaN,2.035137e1,8.043653e-1,1.894704e1,2.214681e1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,Trust Region-Conservative,2.029206e2,NaN,2.029206e2,5.259089e1,9.293408e1,2.977110e2,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,QQN-GoldenSection,1.179512e1,NaN,1.179512e1,5.485187e0,3.657175e-1,1.830624e1,17.9,918.1,NaN,918.1,114.3,NaN,114.3,0.015,0.000,60
SparseRosenbrock_10D,SparseRosenbrock,10,GD-Nesterov,1.684330e0,NaN,1.684330e0,4.691351e0,4.035588e-2,2.198654e1,119.8,122.8,NaN,122.8,241.7,NaN,241.7,0.004,0.000,20
SparseRosenbrock_10D,SparseRosenbrock,10,L-BFGS-Conservative,1.629322e1,NaN,1.629322e1,5.444557e0,1.622632e0,2.099835e1,55.3,732.1,NaN,732.1,227.8,NaN,227.8,0.008,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-Aggressive,4.745180e-4,1.444354e-13,9.490361e-4,9.157843e-4,7.171467e-15,5.647024e-3,43.1,415.8,60.8,770.9,132.4,28.8,236.0,0.005,0.500,40
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam,3.023133e0,NaN,3.023133e0,4.867766e-1,2.106053e0,3.921029e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.010,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS-Conservative,7.225638e-8,1.419590e-13,8.028485e-8,1.636330e-7,8.083003e-14,5.441506e-7,106.7,540.0,387.0,557.1,432.4,310.0,446.0,0.013,0.100,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-WeightDecay,4.822525e-1,NaN,4.822525e-1,1.336692e-1,2.644782e-1,7.951410e-1,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-Bisection-1,4.146673e-14,4.146673e-14,NaN,5.004803e-14,3.166160e-19,2.199065e-13,6.7,70.9,70.9,NaN,112.5,112.5,NaN,0.001,1.000,40
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-StrongWolfe,3.634434e-14,3.634434e-14,NaN,4.485901e-14,3.367156e-18,2.246576e-13,7.2,52.5,52.5,NaN,55.6,55.6,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Adaptive,1.154481e3,NaN,1.154481e3,4.850949e2,5.577280e-2,1.370305e3,28.6,88.7,NaN,88.7,59.2,NaN,59.2,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-MoreThuente,2.406024e-14,2.406024e-14,NaN,3.350722e-14,1.113253e-17,1.425097e-13,6.7,69.2,69.2,NaN,68.2,68.2,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-Momentum,4.877780e-1,NaN,4.877780e-1,4.375137e-2,4.045304e-1,5.771762e-1,19.0,22.0,NaN,22.0,40.0,NaN,40.0,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-Bisection-2,3.143988e-14,3.143988e-14,NaN,4.059391e-14,7.957121e-16,1.414744e-13,6.8,69.3,69.3,NaN,96.7,96.7,NaN,0.001,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-CubicQuadraticInterpolation,6.511918e-14,6.511918e-14,NaN,7.949530e-14,2.041919e-15,2.802103e-13,11.7,116.6,116.6,NaN,117.6,117.6,NaN,0.003,1.000,40
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Conservative,3.719812e0,NaN,3.719812e0,5.903290e-1,2.756263e0,4.863708e0,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.004,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-GoldenSection,3.619706e-14,3.619706e-14,NaN,5.623384e-14,1.301592e-20,2.654681e-13,6.8,253.9,253.9,NaN,37.6,37.6,NaN,0.003,1.000,60
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,QQN-Backtracking,1.128822e-13,1.128822e-13,NaN,8.327213e-14,3.653233e-14,2.769537e-13,11.4,78.8,78.8,NaN,65.4,65.4,NaN,0.002,1.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-Nesterov,3.299520e-1,NaN,3.299520e-1,3.890746e-2,2.333188e-1,3.987973e-1,19.0,22.0,NaN,22.0,40.0,NaN,40.0,0.001,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-Fast,3.529194e-1,NaN,3.529194e-1,1.124883e-2,3.225964e-1,3.713981e-1,17.2,37.5,NaN,37.5,36.5,NaN,36.5,0.001,0.000,40
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Adam-AMSGrad,3.302950e0,NaN,3.302950e0,3.918793e-1,2.474809e0,3.806624e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,Trust Region-Standard,1.643318e2,NaN,1.643318e2,8.655657e1,2.307323e-1,4.180919e2,11.8,38.2,NaN,38.2,25.6,NaN,25.6,0.000,0.000,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,L-BFGS,4.636942e-4,1.830018e-13,2.318471e-3,2.019750e-3,9.418129e-15,9.267577e-3,32.6,215.8,174.8,379.8,136.8,119.3,206.8,0.004,0.800,20
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD,2.170153e-6,NaN,2.170153e-6,3.746276e-7,1.591784e-6,3.221392e-6,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.008,0.000,40
SparseQuadratic_5D_pattern[1, 3],SparseQuadratic,5,GD-WeightDecay,4.281506e-10,4.281506e-10,NaN,2.532958e-11,3.461100e-10,4.548435e-10,159.9,161.9,161.9,NaN,321.9,321.9,NaN,0.005,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-Bisection-1,6.240059e-14,6.240059e-14,NaN,7.307549e-14,2.558870e-16,2.718235e-13,7.6,96.0,96.0,NaN,132.6,132.6,NaN,0.002,1.000,40
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam,7.120509e0,NaN,7.120509e0,5.526320e-1,5.845133e0,7.943191e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.011,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-WeightDecay,4.261958e-10,4.261958e-10,NaN,2.316647e-11,3.901359e-10,4.757062e-10,162.9,164.9,164.9,NaN,327.9,327.9,NaN,0.006,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-Conservative,1.350527e-7,1.982426e-13,1.500586e-7,2.231810e-7,1.978457e-13,6.863980e-7,109.3,553.0,517.0,557.0,442.8,414.0,446.0,0.015,0.100,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD-Nesterov,6.035649e-1,NaN,6.035649e-1,3.334875e-2,4.990319e-1,7.041217e-1,20.0,23.0,NaN,23.0,42.0,NaN,42.0,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-MoreThuente,8.029206e-14,8.029206e-14,NaN,6.961001e-14,1.117514e-15,2.704907e-13,10.6,92.7,92.7,NaN,93.2,93.2,NaN,0.002,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS,6.787973e-2,4.184417e-2,2.154146e-1,1.767555e-1,9.684496e-15,7.113508e-1,27.8,190.2,173.1,287.3,116.2,110.6,147.7,0.004,0.850,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-WeightDecay,9.163335e-1,NaN,9.163335e-1,2.165572e-1,5.697753e-1,1.369716e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.012,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Conservative,9.781323e0,NaN,9.781323e0,7.734394e-1,8.400989e0,1.153293e1,199.0,602.0,NaN,602.0,402.0,NaN,402.0,0.005,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,L-BFGS-Aggressive,1.155367e-3,9.304762e-14,2.310734e-3,1.219648e-3,3.928320e-14,3.066852e-3,44.5,425.5,80.0,771.0,136.5,37.0,236.0,0.005,0.500,40
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Adaptive,1.269394e3,NaN,1.269394e3,4.235657e2,5.502184e-2,1.425113e3,53.5,163.2,NaN,163.2,108.9,NaN,108.9,0.001,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-Backtracking,1.700560e-13,1.700560e-13,NaN,7.208034e-14,3.567125e-14,2.880481e-13,11.8,82.0,82.0,NaN,68.1,68.1,NaN,0.002,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,GD,2.852346e-6,NaN,2.852346e-6,3.378217e-7,2.235895e-6,3.762811e-6,332.0,335.0,NaN,335.0,668.0,NaN,668.0,0.009,0.000,40
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-AMSGrad,6.604389e0,NaN,6.604389e0,6.381022e-1,5.638021e0,7.814879e0,249.0,502.0,NaN,502.0,502.0,NaN,502.0,0.013,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-GoldenSection,7.607832e-14,7.607832e-14,NaN,6.967390e-14,1.295213e-15,2.526748e-13,7.3,279.1,279.1,NaN,41.1,41.1,NaN,0.004,1.000,60
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Trust Region-Standard,1.210147e2,NaN,1.210147e2,4.283635e1,2.562375e-1,2.395402e2,18.3,57.9,NaN,57.9,38.6,NaN,38.6,0.000,0.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,QQN-StrongWolfe,1.115543e-13,1.115543e-13,NaN,7.680060e-14,3.819525e-14,2.652585e-13,11.9,86.2,86.2,NaN,93.2,93.2,NaN,0.002,1.000,20
SparseQuadratic_10D_pattern[1, 3],SparseQuadratic,10,Adam-Fast,7.276225e-1,NaN,7.276225e-1,2.458984e-2,6.669258e-1,7.740729e-1,17.1,37.3,NaN,37.3,36.3,NaN,36.3,0.001,0.000,40
